Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.6,20,4597,2678,0.104,0.265
Completed,0.62,21,2969,1311,0.537,0.595
Completed,0.51,7,2054,4001,0.429,0.083
Completed,0.61,21,1576,2462,0.172,0.222
Completed,0.56,9,3405,4723,0.81,0.703
Completed,0.58,36,4119,1169,0.362,0.437
Completed,0.58,9,861,3516,0.719,0.888
Completed,0.6,27,1231,1597,0.272,0.671
Completed,0.57,20,3752,4346,0.629,0.154
Completed,0.63,51,3687,401,0.199,0.986
Completed,0.55,11,1519,4245,0.114,0.946
Completed,0.57,9,2276,2101,0.356,0.867
Completed,0.53,9,2707,4459,0.748,0.324
Completed,0.59,42,4809,904,0.174,0.537
Completed,0.52,7,173,3156,0.785,0.024
Completed,0.56,8,17,638,0.401,0.891
Completed,0.53,16,4965,3427,0.508,0.409
Completed,0.6,12,2552,1982,0.071,0.7
Completed,0.53,8,2431,4583,0.958,0.25
Completed,0.61,26,1364,1729,0.7,0.078
Completed,0.57,12,3656,4213,0.344,0.621
Completed,0.66,56,3898,581,0.765,0.269
Completed,0.63,18,1121,2861,0.128,0.782
Completed,0.56,14,851,2341,0.863,0.504
Completed,0.56,14,4170,4844,0.226,0.049
Completed,0.58,43,3318,977,0.665,0.842
Completed,0.59,21,1822,2544,0.048,0.101
Completed,0.62,45,1964,955,0.29,0.211
Completed,0.59,23,3017,3735,0.681,0.724
Completed,0.59,22,4507,2289,0.24,0.386
Completed,0.54,7,473,4901,0.85,0.929
Completed,0.56,16,511,1333,0.209,0.302
Completed,0.57,14,4469,3984,0.819,0.757
Completed,0.77,283,2977,38,0.259,0.103
Completed,0.52,6,2004,2779,0.651,0.588
Completed,0.55,35,1860,1190,0.877,0.729
Completed,0.52,13,3162,3500,0.018,0.213
Completed,0.61,22,4326,2367,0.593,0.928
Completed,0.55,8,696,4823,0.451,0.379
Completed,0.65,48,966,378,0.558,0.163
Completed,0.54,16,4054,3059,0.416,0.645
Completed,0.6,24,3500,1692,0.974,0.496
Completed,0.59,12,1402,4505,0.374,0.691
Completed,0.57,13,2471,1651,0.102,0.612
Completed,0.55,8,2512,4291,0.989,0.064
Completed,0.71,87,4927,346,0.433,0.796
Completed,0.54,7,56,3096,0.54,0.279
Completed,0.59,17,213,612,0.143,0.651
Completed,0.6,17,4770,2825,0.753,0.165
Completed,0.51,15,2669,1770,0.325,0.944
Completed,0.56,7,2314,4167,0.717,0.49
Completed,0.58,21,1559,2023,0.943,0.317
Completed,0.58,14,3461,4537,0.084,0.865
Completed,0.64,67,4015,670,0.526,0.026
Completed,0.54,12,1004,3390,0.384,0.542
Completed,0.59,21,656,1411,0.625,0.758
Completed,0.56,13,4365,3906,0.482,0.309
Completed,0.7,71,3201,273,0.908,0.583
Completed,0.57,13,1615,3767,0.778,0.609
Completed,0.53,8,2092,2228,0.505,0.717
Completed,0.55,11,2930,4957,0.398,0.231
Completed,0.56,37,4558,1090,0.961,0.877
Completed,0.51,9,464,3595,0.074,0.424
Completed,0.58,13,316,2419,0.467,0.063
Completed,0.55,9,4664,4766,0.574,0.513
Completed,0.53,19,2860,1212,0.004,0.346
Completed,0.53,7,2121,3473,0.891,0.828
Completed,0.7,159,1665,61,0.634,0.97
Completed,0.61,18,3357,2752,0.278,0.456
Completed,0.59,36,4208,1385,0.832,0.683
Completed,0.57,10,813,3928,0.194,0.14
Completed,0.57,32,1161,872,0.797,0.419
Completed,0.57,16,3858,3192,0.159,0.904
Completed,0.59,31,3617,2060,0.731,0.236
Completed,0.59,15,1413,3209,0.58,0.198
Completed,0.64,23,2226,442,0.822,0.121
Completed,0.56,13,2794,2995,0.212,0.572
Completed,0.6,27,4760,1628,0.648,0.288
Completed,0.52,8,259,4309,0.256,0.769
Completed,0.54,10,104,1831,0.933,0.145
Completed,0.56,13,4915,4111,0.046,0.657
Completed,0.61,55,2638,479,0.595,0.451
Completed,0.53,8,2381,2963,0.488,0.996
Completed,0.62,45,1258,731,0.231,0.825
Completed,0.58,16,3725,3333,0.868,0.375
Completed,0.62,27,3791,1888,0.303,0.516
Completed,0.55,9,1191,4676,0.66,0.035
Completed,0.71,82,899,213,0.331,0.251
Completed,0.55,19,4081,2600,0.688,0.799
Completed,0.57,34,3365,1545,0.141,0.092
Completed,0.56,15,1774,2720,0.621,0.314
Completed,0.54,37,1944,1131,0.847,0.485
Completed,0.52,13,3078,3558,0.241,0.939
Completed,0.63,23,4400,2426,0.681,0.171
Completed,0.59,12,622,4764,0.293,0.655
Completed,0.61,18,619,1117,0.737,0.553
Completed,0.55,16,4402,3573,0.345,0.006
Completed,0.55,16,3086,2440,0.795,0.855
Completed,0.56,15,1936,4750,0.185,0.337
Completed,0.61,32,1771,1289,0.411,0.477
Completed,0.59,10,3209,4029,0.554,0.962
Completed,0.74,276,4236,83,0.119,0.178
Completed,0.58,13,744,2734,0.979,0.632
Completed,0.59,18,1035,2154,0.03,0.911
Completed,0.56,11,3947,4406,0.89,0.398
Completed,0.62,46,3570,851,0.438,0.742
Completed,0.56,12,1255,4681,0.799,0.972
Completed,0.58,10,2374,1826,0.542,0.833
Completed,0.58,8,2646,4116,0.431,0.351
Completed,0.66,83,4918,483,0.99,0.508
Completed,0.52,6,101,2959,0.099,0.058
Completed,0.62,22,257,437,0.716,0.934
Completed,0.57,17,4762,3000,0.328,0.391
Completed,0.62,22,2801,1633,0.75,0.719
Completed,0.5,7,2218,4304,0.144,0.206
Completed,0.58,22,1411,2160,0.386,0.098
Completed,0.58,11,3572,4400,0.524,0.58
Completed,0.6,53,3954,846,0.086,0.311
Completed,0.58,11,1028,3214,0.942,0.762
Completed,0.56,20,751,1275,0.052,0.545
Completed,0.56,14,4229,4042,0.907,0.029
Completed,0.71,138,3207,97,0.483,0.862
Completed,0.54,15,1667,3943,0.33,0.821
Completed,0.51,8,2128,2403,0.072,0.993
Completed,0.53,9,2852,4782,0.963,0.449
Completed,0.57,38,4662,1227,0.395,0.66
Completed,0.49,8,318,3458,0.506,0.148
Completed,0.54,11,466,2242,0.892,0.275
Completed,0.57,13,4555,4942,0.001,0.791
Completed,0.6,25,2923,1075,0.578,0.068
Completed,0.51,7,2099,3610,0.466,0.617
Completed,0.73,123,1618,197,0.194,0.694
Completed,0.55,14,3363,2615,0.835,0.239
Completed,0.58,36,4073,1560,0.274,0.901
Completed,0.59,10,906,3752,0.635,0.416
Completed,0.62,40,1184,736,0.372,0.137
Completed,0.58,15,3799,3329,0.732,0.681
Completed,0.53,31,3728,1883,0.158,0.459
Completed,0.56,17,1557,3384,0.03,0.482
Completed,0.61,19,2307,618,0.257,0.341
Completed,0.55,10,2676,2819,0.644,0.857
Completed,0.55,30,4772,1765,0.215,0.003
Completed,0.51,9,210,4173,0.822,0.55
Completed,0.51,9,53,1655,0.485,0.427
Completed,0.57,18,4929,4287,0.596,0.88
Completed,0.65,34,2519,342,0.046,0.229
Completed,0.58,9,2464,3100,0.936,0.714
Completed,0.6,65,1400,868,0.663,0.604
Completed,0.55,13,3620,3197,0.303,0.087
Completed,0.59,19,3865,2064,0.869,0.803
Completed,0.55,11,1154,4501,0.227,0.256
Completed,0.75,139,820,76,0.78,0.04
Completed,0.6,22,4201,2736,0.138,0.521
Completed,0.61,30,3355,1369,0.69,0.369
Completed,0.54,16,1862,4808,0.089,0.565
Completed,0.5,8,2011,1347,0.315,0.737
Completed,0.58,9,2970,3970,0.703,0.19
Completed,0.76,453,4466,25,0.157,0.92
Completed,0.55,11,1971,4887,0.735,0.124
Completed,0.6,37,1824,1425,0.977,0.203
Completed,0.54,13,3198,3892,0.121,0.747
Completed,0.71,133,4358,259,0.552,0.394
Completed,0.55,11,663,2558,0.414,0.906
Completed,0.61,22,997,2017,0.58,0.627
Completed,0.56,17,4022,4542,0.441,0.173
Completed,0.58,37,3463,676,0.886,0.968
Completed,0.57,13,1361,2866,0.271,0.227
Completed,0.61,24,2424,634,0.014,0.086
Completed,0.53,8,2559,3431,0.905,0.598
Completed,0.63,27,4968,1985,0.454,0.261
Completed,0.52,6,15,4579,0.565,0.806
Completed,0.53,8,170,2096,0.246,0.186
Completed,0.56,12,4812,4464,0.852,0.637
Completed,0.55,26,2714,910,0.288,0.472
Completed,0.55,8,2268,3150,0.676,0.953
Completed,0.67,74,1517,384,0.918,0.843
Completed,0.59,18,3503,3054,0.062,0.331
Completed,0.6,34,4061,1687,0.61,0.56
Completed,0.6,10,958,4251,0.472,0.016
Completed,0.61,20,703,1176,0.521,0.295
Completed,0.56,22,4318,3514,0.383,0.78
Completed,0.55,18,3160,2381,0.945,0.111
Completed,0.59,12,1578,3532,0.866,0.075
Completed,0.69,23,2061,119,0.608,0.245
Completed,0.56,12,2961,2693,0.497,0.695
Completed,0.6,36,4595,1326,0.924,0.414
Completed,0.53,8,427,3987,0.033,0.895
Completed,0.68,32,358,310,0.426,0.527
Completed,0.6,21,4622,2502,0.537,0.041
Completed,0.58,23,2814,1447,0.104,0.818
Completed,0.52,8,2167,3865,0.995,0.364
Completed,0.61,21,1707,2325,0.722,0.443
Completed,0.6,11,3315,4860,0.361,0.991
Completed,0.61,48,4163,992,0.81,0.15
Completed,0.5,12,859,3692,0.169,0.666
Completed,0.64,24,1114,1733,0.838,0.883
Completed,0.58,13,3905,4209,0.196,0.432
Completed,0.66,60,3658,576,0.632,0.708
Completed,0.58,13,1451,4069,0.555,0.732
Completed,0.52,9,2257,1925,0.781,0.593
Completed,0.56,10,2763,4635,0.175,0.108
Completed,0.65,50,4722,768,0.748,0.752
Completed,0.53,8,297,3292,0.36,0.298
Completed,0.54,15,140,814,0.959,0.679
Completed,0.59,17,4879,3251,0.068,0.131
Completed,0.56,12,2606,2118,0.511,0.978
Completed,0.59,8,2414,4447,0.4,0.462
Completed,0.57,23,1294,1592,0.127,0.354
Completed,0.56,10,3689,4350,0.769,0.838
Completed,0.72,69,3759,405,0.34,0.052
Completed,0.59,16,1223,3037,0.701,0.507
Completed,0.57,14,868,2477,0.306,0.785
Completed,0.56,13,4112,4708,0.666,0.272
Completed,0.61,36,3402,1153,0.225,0.618
Completed,0.56,8,1747,4275,0.898,0.386
Completed,0.6,26,1892,2032,0.625,0.308
Completed,0.55,10,3091,4528,0.268,0.758
Completed,0.56,42,4426,895,0.841,0.102
Completed,0.53,8,557,3165,0.203,0.583
Completed,0.56,14,583,1509,0.649,0.019
Completed,0.56,12,4438,3808,0.261,0.532
Completed,0.73,131,3118,176,0.816,0.328
Completed,0.59,19,1904,2642,0.21,0.872
Completed,0.59,43,1735,1053,0.452,0.948
Completed,0.57,12,3245,3636,0.591,0.499
Completed,0.56,28,4269,2191,0.02,0.642
Completed,0.53,10,711,4998,0.876,0.16
Completed,0.66,47,1066,515,0.118,0.376
Completed,0.58,18,3916,2922,0.973,0.925
Completed,0.62,21,3532,1868,0.416,0.216
Completed,0.59,12,1321,3717,0.71,0.795
Completed,0.68,45,2387,247,0.952,0.905
Completed,0.57,13,2594,2566,0.092,0.42
Completed,0.57,34,4852,1433,0.518,0.689
Completed,0.52,6,127,3880,0.376,0.236
Completed,0.55,15,284,1401,0.805,0.866
Completed,0.53,13,4695,3916,0.168,0.318
Completed,0.77,226,2751,49,0.723,0.542
Completed,0.48,10,2230,2768,0.366,0.025
Completed,0.58,29,1477,1239,0.109,0.166
Completed,0.56,12,3545,3450,0.996,0.652
Completed,0.59,21,3943,2396,0.425,0.489
Completed,0.52,8,1079,4794,0.532,0.943
Completed,0.67,45,738,330,0.461,0.722
Completed,0.58,23,4281,3107,0.568,0.21
Completed,0.56,26,3272,1662,0.011,0.931
Completed,0.58,16,1699,2974,0.178,0.877
Completed,0.56,12,2174,838,0.419,0.8
Completed,0.6,15,2846,3227,0.562,0.252
Completed,0.58,32,4629,2172,0.111,0.607
Completed,0.54,7,390,4393,0.97,0.092
Completed,0.6,21,400,687,0.615,0.456
Completed,0.58,20,4583,3377,0.473,0.968
Completed,0.54,15,2934,2010,0.917,0.141
Completed,0.53,7,2049,4555,0.057,0.685
Completed,0.6,30,1590,1796,0.283,0.513
Completed,0.57,11,3429,4146,0.675,0.061
Completed,0.62,54,4124,591,0.247,0.829
Completed,0.58,12,895,2851,0.857,0.348
Completed,0.6,20,1235,2271,0.15,0.065
Completed,0.56,12,3786,4914,0.76,0.612
Completed,0.59,33,3701,968,0.318,0.278
Completed,0.56,7,1485,4935,0.494,0.289
Completed,0.57,11,2300,1534,0.222,0.397
Completed,0.55,12,2722,3784,0.859,0.91
Completed,0.74,155,4844,229,0.313,0.2
Completed,0.53,8,178,2588,0.67,0.743
Completed,0.66,11,22,104,0.021,0.374
Completed,0.57,16,4999,2708,0.881,0.824
Completed,0.55,21,2566,1262,0.447,0.035
Completed,0.53,9,2456,4050,0.589,0.517
Completed,0.57,16,1330,2452,0.815,0.657
Completed,0.54,13,3651,4732,0.205,0.144
Completed,0.53,18,3873,1099,0.654,0.996
Completed,0.53,12,1106,3586,0.262,0.453
Completed,0.58,23,827,1607,0.744,0.232
Completed,0.57,16,4155,4336,0.353,0.718
Completed,0.68,71,3284,468,0.788,0.422
Completed,0.56,17,1817,3278,0.436,0.633
Completed,0.69,86,1979,412,0.163,0.556
Completed,0.59,14,3041,3025,0.8,0.012
Completed,0.6,32,4512,1580,0.371,0.848
Completed,0.51,9,507,4357,0.728,0.335
Completed,0.54,14,545,1911,0.339,0.963
Completed,0.56,8,4474,4649,0.696,0.479
Completed,0.64,37,3001,704,0.132,0.631
Completed,0.52,6,2018,3356,0.77,0.177
Completed,0.65,70,1855,490,0.513,0.006
Completed,0.53,10,3128,2947,0.405,0.554
Completed,0.62,34,4311,1814,0.954,0.337
Completed,0.57,10,671,4123,0.067,0.853
Completed,0.64,27,951,1068,0.927,0.571
Completed,0.54,16,4029,3622,0.04,0.12
Completed,0.6,19,3495,2255,0.601,0.771
Completed,0.56,12,1368,3816,0.236,0.046
Completed,0.56,12,2496,2218,0.478,0.154
Completed,0.52,7,2526,4967,0.62,0.67
Completed,0.59,37,4961,1021,0.052,0.439
Completed,0.55,7,61,3664,0.912,0.987
Completed,0.55,11,217,1146,0.281,0.114
Completed,0.56,14,4804,3544,0.638,0.569
Completed,0.57,12,2683,2490,0.191,0.291
Completed,0.54,7,2339,4700,0.828,0.776
Completed,0.56,28,1525,1299,0.571,0.915
Completed,0.56,16,3456,4018,0.464,0.4
Completed,0.72,165,3991,151,0.895,0.742
Completed,0.57,17,989,2666,0.008,0.193
Completed,0.61,12,632,2145,0.985,0.476
Completed,0.53,13,4351,4415,0.098,0.958
Completed,0.64,43,3166,782,0.543,0.183
Completed,0.57,24,1630,4477,0.644,0.127
Completed,0.59,10,2087,1718,0.885,0.049
Completed,0.53,16,2896,4224,0.026,0.502
Completed,0.67,88,4543,356,0.584,0.357
Completed,0.54,9,439,3086,0.442,0.843
Completed,0.51,11,350,1841,0.079,0.704
Completed,0.56,8,4669,4101,0.939,0.223
Completed,0.67,38,2884,546,0.389,0.886
Completed,0.54,7,2135,2896,0.531,0.436
Completed,0.66,49,1660,760,0.757,0.266
Completed,0.54,13,3323,3305,0.147,0.809
Completed,0.62,27,4194,1937,0.713,0.081
Completed,0.59,9,788,4627,0.321,0.594
Completed,0.69,111,1146,182,0.686,0.815
Completed,0.58,21,3834,2630,0.294,0.36
Completed,0.62,31,3613,1497,0.846,0.53
Completed,0.56,13,1438,2534,0.964,0.535
Completed,0.57,17,2191,1005,0.691,0.645
Completed,0.58,10,2789,3685,0.335,0.165
Completed,0.62,30,4735,2318,0.775,0.945
Completed,0.54,9,245,4872,0.137,0.494
Completed,0.56,8,89,2349,0.549,0.623
Completed,0.58,16,4891,4836,0.407,0.078
Completed,0.61,18,2634,1202,0.983,0.781
Completed,0.51,12,2347,3482,0.124,0.269
Completed,0.81,759,1282,12,0.349,0.41
Completed,0.58,16,3740,2800,0.741,0.891
Completed,0.6,30,3826,1354,0.181,0.249
Completed,0.56,11,1196,3958,0.791,0.699
Completed,0.65,32,933,922,0.216,0.982
Completed,0.58,14,4086,3143,0.826,0.465
Completed,0.62,23,3389,2088,0.252,0.675
Completed,0.55,16,1796,4597,0.254,0.05
Completed,0.58,39,1920,1749,0.027,0.13
Completed,0.55,9,3060,4186,0.883,0.673
Completed,0.66,72,4377,553,0.444,0.467
Completed,0.53,13,604,2882,0.583,0.98
Completed,0.61,34,595,564,0.871,0.212
Completed,0.6,19,4387,2873,0.234,0.729
Completed,0.61,21,3052,1741,0.657,0.381
Completed,0.56,17,1931,4197,0.3,0.928
Completed,0.52,35,1786,1954,0.043,0.756
Completed,0.54,13,3234,4606,0.93,0.302
Completed,0.62,65,4241,661,0.492,0.589
Completed,0.57,12,778,3399,0.599,0.104
Completed,0.59,26,1040,1479,0.394,0.324
Completed,0.55,14,3981,3838,0.502,0.868
Completed,0.71,96,3584,283,0.077,0.023
Completed,0.6,16,1271,2809,0.075,0.648
Completed,0.57,18,2358,1194,0.333,0.537
Completed,0.58,11,2624,3494,0.693,0.021
Completed,0.61,26,4902,2360,0.135,0.87
Completed,0.55,6,81,4827,0.777,0.322
Completed,0.53,8,237,2309,0.409,0.702
Completed,0.54,10,4746,4883,0.547,0.247
Completed,0.6,27,2780,1016,0.126,0.893
Completed,0.5,9,2202,3676,0.981,0.408
Completed,0.7,110,1426,292,0.739,0.267
Completed,0.61,20,3593,2523,0.352,0.783
Completed,0.61,37,3971,1468,0.789,0.076
Completed,0.53,11,1049,3846,0.182,0.624
Completed,0.58,44,769,652,0.825,0.841
Completed,0.57,20,4253,3410,0.218,0.359
Completed,0.63,18,3225,1965,0.642,0.5
Completed,0.62,43,3331,751,0.434,0.011
Completed,0.55,22,1649,3316,0.545,0.558
Completed,0.61,13,2146,535,0.802,0.635
Completed,0.54,12,2876,2905,0.161,0.181
Completed,0.62,30,4681,1849,0.73,0.96
Completed,0.53,8,341,4090,0.369,0.474
Completed,0.66,31,448,365,0.232,0.105
Completed,0.58,18,4532,3075,0.873,0.588
Completed,0.57,19,2904,1707,0.298,0.304
Completed,0.54,6,2076,4232,0.658,0.754
Completed,0.59,18,1641,2080,0.932,0.926
Completed,0.54,13,3381,4488,0.041,0.383
Completed,0.62,40,4097,933,0.601,0.727
Completed,0.56,13,925,3135,0.49,0.214
Completed,0.59,27,1204,1363,0.504,0.493
Completed,0.56,15,3815,3947,0.392,0.947
Completed,0.55,17,4002,2675,0.684,0.441
Completed,0.59,24,3447,1308,0.238,0.668
Completed,0.56,12,1536,4007,0.844,0.156
Completed,0.52,11,2327,2500,0.618,0.048
Completed,0.55,11,2692,4692,0.48,0.529
Completed,0.56,38,4794,1137,0.91,0.362
Completed,0.5,7,226,3555,0.055,0.812
Completed,0.56,9,69,1032,0.64,0.195
Completed,0.57,12,4950,3655,0.279,0.739
Completed,0.59,13,2535,2210,0.83,0.401
Completed,0.59,9,2484,4978,0.189,0.914
Completed,0.6,23,1379,1486,0.462,0.774
Completed,0.58,13,3603,3824,0.573,0.293
Completed,0.59,15,1138,2619,0.897,0.116
Completed,0.56,21,798,1948,0.096,0.332
Completed,0.53,14,4183,4619,0.987,0.85
Completed,0.56,15,4300,4132,0.743,0.606
Completed,0.62,54,3136,499,0.18,0.254
Completed,0.57,20,1844,2936,0.786,0.798
Completed,0.56,9,2029,715,0.56,0.875
Completed,0.54,14,2993,3347,0.421,0.424
Completed,0.58,26,4485,1902,0.968,0.716
Completed,0.55,9,537,4660,0.113,0.235
Completed,0.6,15,498,1569,0.937,0.596
Completed,0.55,17,4524,4366,0.081,0.079
Completed,0.64,59,3032,421,0.529,0.811
Completed,0.58,16,1989,3014,0.391,0.264
Completed,0.61,42,1805,793,0.149,0.434
Completed,0.56,12,3174,3269,0.755,0.888
Completed,0.59,30,4340,2137,0.323,0.22
Completed,0.55,7,641,4426,0.711,0.707
Completed,0.67,59,981,140,0.296,0.985
Completed,0.57,17,3885,3577,0.928,0.198
Completed,0.62,27,3642,2444,0.492,0.912
Completed,0.54,7,1341,4743,0.603,0.395
Completed,0.58,17,2444,1251,0.861,0.287
Completed,0.56,8,2575,4058,0.22,0.773
Completed,0.73,196,4989,113,0.671,0.119
Completed,0.52,6,31,2697,0.311,0.572
Completed,0.68,29,186,218,0.878,0.451
Completed,0.58,29,4833,2597,0.023,0.998
Completed,0.58,17,2730,1542,0.588,0.141
Completed,0.51,6,2289,3773,0.449,0.659
Completed,0.61,28,1496,2266,0.207,0.519
Completed,0.54,15,3486,4926,0.813,0.034
Completed,0.57,39,4040,1059,0.264,0.826
Completed,0.58,8,943,3633,0.652,0.372
Completed,0.53,15,680,1803,0.355,0.093
Completed,0.58,17,4136,2840,0.459,0.1
Completed,0.61,22,3421,1785,0.9,0.76
Completed,0.55,10,1601,4154,0.009,0.305
Completed,0.54,7,2037,2001,0.266,0.384
Completed,0.51,7,2942,4566,0.627,0.932
Completed,0.67,57,4572,698,0.201,0.208
Completed,0.58,9,409,3369,0.843,0.725
Completed,0.56,10,381,2183,0.698,0.851
Completed,0.57,14,4641,4384,0.337,0.339
Completed,0.59,31,2837,829,0.771,0.553
Completed,0.51,6,2184,3238,0.13,0.008
Completed,0.66,62,1688,457,0.403,0.179
Completed,0.53,12,3292,2983,0.514,0.629
Completed,0.58,31,4145,1615,0.065,0.48
Completed,0.54,8,836,4325,0.956,0.961
Completed,0.58,34,1098,1110,0.038,0.745
Completed,0.56,13,3932,4805,0.152,0.687
Completed,0.61,31,3553,1250,0.708,0.421
Completed,0.53,15,1466,3442,0.32,0.903
Completed,0.75,66,2241,58,0.094,0.793
Completed,0.6,14,2742,2757,0.95,0.28
Completed,0.58,40,4707,1390,0.378,0.611
Completed,0.59,7,276,3925,0.516,0.067
Completed,0.55,10,119,1441,0.166,0.941
Completed,0.56,13,4864,3869,0.807,0.491
Completed,0.69,47,2585,236,0.364,0.65
Completed,0.56,10,2398,2574,0.725,0.168
Completed,0.57,40,1309,959,0.998,0.027
Completed,0.54,14,3710,3728,0.107,0.54
Completed,0.55,23,3776,2282,0.534,0.321
Completed,0.57,11,1244,4905,0.423,0.864
Completed,0.64,39,886,599,0.57,0.585
Completed,0.58,14,4261,4990,0.308,0.411
Completed,0.6,32,3256,1045,0.864,0.697
Completed,0.54,16,1726,3647,0.226,0.243
Completed,0.71,177,1912,165,0.499,0.073
Completed,0.54,14,3107,2650,0.606,0.62
Completed,0.61,27,4447,1518,0.035,0.27
Completed,0.52,9,573,3797,0.922,0.787
Completed,0.58,19,566,886,0.475,0.346
Completed,0.57,19,4415,3176,0.613,0.831
Completed,0.59,16,3099,2043,0.059,0.06
Completed,0.56,12,1881,4519,0.915,0.514
Completed,0.6,26,1758,1671,0.673,0.687
Completed,0.56,14,3264,4264,0.286,0.139
Completed,0.69,83,4292,319,0.855,0.97
Completed,0.53,10,730,3116,0.249,0.454
Completed,0.58,16,1087,2388,0.758,0.238
Completed,0.59,18,3768,3046,0.116,0.75
Completed,0.61,29,3678,1600,0.557,0.11
Completed,0.59,12,1302,4339,0.414,0.591
Completed,0.54,13,2405,2129,0.173,0.73
Completed,0.53,7,2617,4438,0.783,0.218
Completed,0.65,53,4871,805,0.358,0.923
Completed,0.48,9,151,3262,0.749,0.379
Completed,0.55,17,308,779,0.07,0.504
Completed,0.57,19,4714,3284,0.956,0.054
Completed,0.57,14,2773,1917,0.402,0.837
Completed,0.54,8,2248,4645,0.51,0.356
Completed,0.61,21,1459,1857,0.767,0.464
Completed,0.56,11,3521,4078,0.129,0.976
Completed,0.67,59,3925,523,0.699,0.133
Completed,0.54,11,1056,2911,0.342,0.677
Completed,0.54,12,722,2202,0.665,0.898
Completed,0.57,17,4104,2468,0.878,0.534
Completed,0.53,10,879,4719,0.018,0.017
Completed,0.67,61,1212,394,0.975,0.299
Completed,0.55,12,3413,3523,0.45,0.326
Completed,0.69,64,3863,418,0.358,0.951
Completed,0.55,7,347,4043,0.783,0.306
Completed,0.56,27,1154,951,0.653,0.382
Completed,0.56,13,4669,4591,0.205,0.86
Completed,0.57,13,2608,1717,0.891,0.177
Completed,0.57,13,1593,2741,0.466,0.565
Completed,0.71,98,1405,199,0.996,0.764
Completed,0.54,8,2889,4093,0.423,0.493
Completed,0.59,20,4871,2137,0.735,0.559
Completed,0.53,10,888,3571,0.185,0.198
